name,ecosystem,purl,owner,owner_kind,owner_name,repository_url,description,latest_version,versions_count,first_release_at,latest_release_at,downloads,downloads_period,dependent_packages_count,dependent_repos_count,forks_count,open_issues_count,archived,fork,repo_size,total_committers,active_maintainer_count,dds,has_security_md,has_code_of_conduct,has_contributing,governance_files_count,advisory_count,max_cvss_score,max_epss_percentage,licenses,rankings_average,criticality,support_tier,health,substitutability,risk
newtonsoft.json,nuget,pkg:nuget/newtonsoft.json,JamesNK,,,https://github.com/JamesNK/Newtonsoft.Json,Json.NET is a popular high-performance JSON framework for .NET,13.0.4,84,2011-01-08T22:12:57.713Z,2025-09-16T08:13:09.313Z,8242409386,total,26480,0,3302,807,False,False,26456,134,1,0.15626822157434406,False,False,True,1,2,0.0,0.01942,MIT,8.869758162963741,0.5039,sole_maintainer,0.4007,0.832,0.302
system.private.uri,nuget,pkg:nuget/system.private.uri,,,,,"Internal implementation package not meant for direct consumption.  Please do not reference directly.  Provides implementation of System.Uri. 
When using NuGet 3.x this package requires at least version 3.4.",4.3.2,15,2015-06-30T18:06:26.277Z,2019-05-14T12:43:45.447Z,677845122,total,42,0,,,False,False,,,0,,False,False,False,0,0,,,,8.869650239356387,0.5039,sole_maintainer,0.125,0.29,0.4409
github.com/markbates/safe,go,pkg:golang/github.com/markbates/safe,markbates,user,Mark Bates,https://github.com/markbates/safe,,v1.1.0,3,2018-10-19T13:55:37.000Z,2024-02-29T20:09:45.000Z,,,297,19992,2,2,False,False,8,,0,,False,False,False,0,0,,,MIT,8.871442193834266,0.5039,sole_maintainer,0.1912,0.2893,0.4076
system.text.encodings.web,nuget,pkg:nuget/system.text.encodings.web,dotnet,organization,.NET Platform,https://github.com/dotnet/dotnet,"Provides types for encoding and escaping strings for use in JavaScript, HyperText Markup Language (HTML), and uniform resource locators (URL).

Commonly Used Types:
System.Text.Encodings.Web.HtmlEncoder
System.Text.Encodings.Web.UrlEncoder
System.Text.Encodings.Web.JavaScriptEncoder",10.0.8,128,2015-10-15T16:59:37.320Z,2026-05-12T16:57:52.683Z,5609734113,total,1161,0,287,171,False,False,2040625,120,41,0.0977973568281938,True,True,True,3,0,,,MIT,8.872348329540232,0.5039,commercial,0.7738,0.8582,0.114
system.private.datacontractserialization,nuget,pkg:nuget/system.private.datacontractserialization,,,,,"Internal implementation package not meant for direct consumption.  Please do not reference directly.  Provides implementation of System.Runtime.Serialization packages. 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,13,2015-06-30T18:03:49.943Z,2016-11-15T23:49:27.840Z,829896398,total,12,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876773197441736,0.5038,sole_maintainer,0.125,0.29,0.4408
system.diagnostics.diagnosticsource,nuget,pkg:nuget/system.diagnostics.diagnosticsource,,,,https://github.com/dotnet/dotnet,"Provides Classes that allow you to decouple code logging rich (unserializable) diagnostics/telemetry (e.g. framework) from code that consumes it (e.g. tools)

Commonly Used Types:
System.Diagnostics.DiagnosticListener
System.Diagnostics.DiagnosticSource",10.0.8,132,2015-11-18T13:09:15.487Z,2026-05-12T16:57:54.950Z,9269987050,total,706,0,,,False,False,,,0,,False,False,False,0,0,,,MIT,8.875848588214366,0.5038,sole_maintainer,0.3743,0.2797,0.3152
system.xml.xmlserializer,nuget,pkg:nuget/system.xml.xmlserializer,,,,,"Provides classes for serializing objects to the Extensible Markup Language (XML) and deserializing XML data to objects.

Commonly Used Types:
System.Xml.Serialization.IXmlSerializable
System.Xml.Serialization.XmlSerializer
System.Xml.Serialization.XmlIgnoreAttribute
System.Xml.Serialization.XmlElementAttribute
System.Xml.Serialization.XmlAttributeAttribute
System.Xml.Serialization.XmlArrayAttribute
System.Xml.Serialization.XmlRootAttribute
System.Xml.Serialization.XmlArrayItemAttribute
System.Xml.Serialization.XmlTypeAttribute
System.Xml.Serialization.XmlEnumAttribute
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2014-11-11T23:50:29.847Z,2016-11-15T23:58:28.960Z,900990712,total,262,0,,,False,False,,,0,,False,False,False,0,0,,,,8.87648540115546,0.5038,sole_maintainer,0.125,0.3068,0.4408
netstandard.library,nuget,pkg:nuget/netstandard.library,,,,https://github.com/dotnet/standard,"A set of standard .NET APIs that are prescribed to be used and supported together. 
18a36291e48808fa7ef2d00a764ceb1ec95645a5 
When using NuGet 3.x this package requires at least version 3.4.",2.0.3,10,2016-05-16T14:00:36.000Z,2018-05-07T15:27:55.233Z,3391861673,total,7356,0,,,False,False,,,0,,False,False,False,0,0,,,,8.877323544181534,0.5038,sole_maintainer,0.125,0.2666,0.4408
system.buffers,nuget,pkg:nuget/system.buffers,,,,https://github.com/dotnet/maintenance-packages,System.Buffers,4.6.1,15,2016-05-16T13:58:46.600Z,2025-03-19T23:28:26.757Z,5629540727,total,991,0,,,False,False,,,0,,False,False,False,0,0,,,MIT,8.876028460893288,0.5038,sole_maintainer,0.2788,0.2666,0.3633
system.collections,nuget,pkg:nuget/system.collections,,,,,"Provides classes that define generic collections, which allow developers to create strongly typed collections that provide better type safety and performance than non-generic strongly typed collections.

Commonly Used Types:
System.Collections.Generic.List<T>
System.Collections.Generic.Dictionary<TKey, TValue>
System.Collections.Generic.Queue<T>
System.Collections.Generic.Stack<T>
System.Collections.Generic.HashSet<T>
System.Collections.Generic.LinkedList<T>
System.Collections.Generic.EqualityComparer<T>
System.Collections.Generic.Comparer<T>
System.Collections.Generic.SortedDictionary<TKey, TValue>
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2015-06-30T17:03:49.020Z,2016-11-15T23:39:54.630Z,3674275868,total,921,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876891849752118,0.5038,sole_maintainer,0.125,0.29,0.4408
system.collections.specialized,nuget,pkg:nuget/system.collections.specialized,,,,,"Provides older specialized non-generic collections; for example, a linked list dictionary, a bit vector, and collections that contain only strings.

Commonly Used Types:
System.Collections.Specialized.NameValueCollection
System.Collections.Specialized.NameObjectCollectionBase
System.Collections.Specialized.StringCollection
System.Collections.Specialized.IOrderedDictionary
System.Collections.Specialized.HybridDictionary
System.Collections.Specialized.OrderedDictionary
System.Collections.Specialized.ListDictionary
System.Collections.Specialized.StringDictionary
System.Collections.Specialized.BitVector32
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,14,2014-11-11T23:09:44.653Z,2016-11-15T23:40:27.990Z,1567421808,total,174,0,,,False,False,,,0,,False,False,False,0,0,,,,8.874398878079953,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.io.filesystem.primitives,nuget,pkg:nuget/system.io.filesystem.primitives,,,,,"Provides common enumerations and exceptions for path-based I/O libraries.

Commonly Used Types:
System.IO.DirectoryNotFoundException
System.IO.FileAccess
System.IO.FileLoadException
System.IO.PathTooLongException
System.IO.FileMode
System.IO.FileShare
System.IO.FileAttributes
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,14,2014-11-11T23:20:50.607Z,2016-11-15T23:45:33.227Z,3316516303,total,218,0,,,False,False,,,0,,False,False,False,0,0,,,,8.877395493253102,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.diagnostics.debug,nuget,pkg:nuget/system.diagnostics.debug,,,,,"Provides classes and attributes that allows basic interaction with a debugger.

Commonly Used Types:
System.Diagnostics.Debug
System.Diagnostics.DebuggerStepThroughAttribute
System.Diagnostics.Debugger
System.Diagnostics.DebuggerDisplayAttribute
System.Diagnostics.DebuggerBrowsableAttribute
System.Diagnostics.DebuggerBrowsableState
System.Diagnostics.DebuggerHiddenAttribute
System.Diagnostics.DebuggerNonUserCodeAttribute
System.Diagnostics.DebuggerTypeProxyAttribute
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2015-06-30T17:15:45.797Z,2016-11-15T23:42:46.710Z,3656703757,total,530,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876927824287904,0.5038,sole_maintainer,0.125,0.29,0.4408
system.diagnostics.tracesource,nuget,pkg:nuget/system.diagnostics.tracesource,,,,,"Provides classes that help you trace the execution of your code. Developers should prefer the classes in the ETW-based System.Diagnostics.Tracing package.

Commonly Used Types:
System.Diagnostics.TraceListener
System.Diagnostics.TraceLevel
System.Diagnostics.TraceSource
System.Diagnostics.TraceEventType
System.Diagnostics.DefaultTraceListener
System.Diagnostics.Trace
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,14,2014-11-11T23:15:53.933Z,2016-11-15T23:43:45.100Z,1206039311,total,196,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876845146513306,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.globalization,nuget,pkg:nuget/system.globalization,,,,,"Provides classes that define culture-related information, including language, country/region, calendars in use, format patterns for dates, currency, and numbers, and sort order for strings.

Commonly Used Types:
System.Globalization.DateTimeFormatInfo
System.Globalization.CultureInfo
System.Globalization.NumberFormatInfo
System.Globalization.CalendarWeekRule
System.Globalization.TextInfo
System.Globalization.Calendar
System.Globalization.CompareInfo
System.Globalization.CompareOptions
System.Globalization.UnicodeCategory
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2015-06-30T17:28:09.180Z,2016-11-15T23:44:18.883Z,3705145943,total,459,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876711977073196,0.5038,sole_maintainer,0.125,0.29,0.4408
system.io,nuget,pkg:nuget/system.io,,,,,"Provides base input and output (I/O) types, including System.IO.Stream, System.IO.StreamReader and System.IO.StreamWriter, that allow reading and writing to data streams

Commonly Used Types:
System.IO.Stream
System.IO.EndOfStreamException
System.IO.MemoryStream
System.IO.StreamReader
System.IO.StreamWriter
System.IO.StringWriter
System.IO.TextWriter
System.IO.TextReader
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2015-06-30T19:42:21.180Z,2016-11-15T23:44:43.913Z,3828254818,total,516,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876532104394272,0.5038,sole_maintainer,0.125,0.29,0.4408
system.linq.expressions,nuget,pkg:nuget/system.linq.expressions,,,,,"Provides classes, interfaces and enumerations that enable language-level code expressions to be represented as objects in the form of expression trees.

Commonly Used Types:
System.Linq.IQueryable<T>
System.Linq.IQueryable
System.Linq.Expressions.Expression<TDelegate>
System.Linq.Expressions.Expression
System.Linq.Expressions.ExpressionVisitor
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,18,2014-11-11T23:23:43.900Z,2016-11-15T23:46:46.900Z,3481912377,total,323,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876963798823688,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.linq,nuget,pkg:nuget/system.linq,,,,,"Provides classes and interfaces that supports queries that use Language-Integrated Query (LINQ).

Commonly Used Types:
System.Linq.Enumerable
System.Linq.IGrouping<TKey, TElement>
System.Linq.IOrderedEnumerable<TElement>
System.Linq.ILookup<TKey, TElement>
System.Linq.Lookup<TKey, TElement>
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,14,2014-11-11T23:23:17.357Z,2016-11-15T23:46:38.430Z,3576446287,total,768,0,,,False,False,,,0,,False,False,False,0,0,,,,8.877035747895256,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.reflection,nuget,pkg:nuget/system.reflection,,,,,"Provides types that retrieve information about assemblies, modules, members, parameters, and other entities in managed code by examining their metadata. These types also can be used to manipulate instances of loaded types, for example to hook up events or to invoke methods.

Commonly Used Types:
System.Reflection.MethodInfo
System.Reflection.PropertyInfo
System.Reflection.ParameterInfo
System.Reflection.FieldInfo
System.Reflection.ConstructorInfo
System.Reflection.Assembly
System.Reflection.MemberInfo
System.Reflection.EventInfo
System.Reflection.Module
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2015-06-30T18:07:00.757Z,2016-11-15T23:49:44.747Z,3766409453,total,698,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876676002537412,0.5038,sole_maintainer,0.125,0.29,0.4408
system.reflection.extensions,nuget,pkg:nuget/system.reflection.extensions,,,,,"Provides custom attribute extension methods for System.Reflection types.

Commonly Used Types:
System.Reflection.InterfaceMapping
System.Reflection.CustomAttributeExtensions
System.Reflection.RuntimeReflectionExtensions
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,14,2014-11-11T23:31:09.153Z,2016-11-15T23:50:32.843Z,3406199596,total,401,0,,,False,False,,,0,,False,False,False,0,0,,,,8.87721562057418,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.objectmodel,nuget,pkg:nuget/system.objectmodel,,,,,"Provides types and interfaces that allow the creation of observable types that provide notifications to clients when changes are made to it.

Commonly Used Types:
System.ComponentModel.INotifyPropertyChanged
System.Collections.ObjectModel.ObservableCollection<T>
System.ComponentModel.PropertyChangedEventHandler
System.Windows.Input.ICommand
System.Collections.Specialized.INotifyCollectionChanged
System.Collections.Specialized.NotifyCollectionChangedEventArgs
System.Collections.Specialized.NotifyCollectionChangedEventHandler
System.Collections.ObjectModel.KeyedCollection<TKey, TItem>
System.ComponentModel.PropertyChangedEventArgs
System.Collections.ObjectModel.ReadOnlyDictionary<TKey, TValue>
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2015-06-30T19:48:01.830Z,2016-11-15T23:49:19.480Z,3315851742,total,198,0,,,False,False,,,0,,False,False,False,0,0,,,,8.877431467788888,0.5038,sole_maintainer,0.125,0.29,0.4408
system.runtime,nuget,pkg:nuget/system.runtime,,,,,"Provides the fundamental primitives, classes and base classes that define commonly-used value and reference data types, events and event handlers, interfaces, attributes, and exceptions. This packages represents the core package, and provides the minimal set of types required to build a managed application.

Commonly Used Types:
System.Object
System.Exception
System.Int16
System.Int32
System.Int64
System.Enum
System.String
System.Char
System.Boolean
System.SByte
System.Byte
System.DateTime
System.DateTimeOffset
System.Single
System.Double
System.UInt16
System.UInt32
System.UInt64
System.IDisposable
System.Uri
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.1,23,2015-06-30T18:14:49.273Z,2019-02-12T16:16:34.697Z,4488802877,total,1343,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876388206251134,0.5038,sole_maintainer,0.125,0.29,0.4408
system.runtime.extensions,nuget,pkg:nuget/system.runtime.extensions,,,,,"Provides commonly-used classes for performing mathematical functions, conversions, string comparisons and querying environment information.

Commonly Used Types:
System.Math
System.Environment
System.Random
System.Progress<T>
System.Convert
System.Diagnostics.Stopwatch
System.Runtime.Versioning.FrameworkName
System.StringComparer
System.IO.Path
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.1,20,2015-06-30T18:18:03.653Z,2019-02-12T16:16:38.307Z,3764482319,total,760,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876568078930058,0.5038,sole_maintainer,0.125,0.29,0.4408
system.reflection.primitives,nuget,pkg:nuget/system.reflection.primitives,,,,,"Provides common enumerations for reflection-based libraries.

Commonly Used Types:
System.Reflection.FieldAttributes
System.Reflection.Emit.OpCode
System.Reflection.TypeAttributes
System.Reflection.MethodAttributes
System.Reflection.CallingConventions
System.Reflection.PropertyAttributes
System.Reflection.EventAttributes
System.Reflection.ParameterAttributes
System.Reflection.GenericParameterAttributes
System.Reflection.MethodImplAttributes
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,14,2014-11-11T23:31:31.907Z,2016-11-15T23:50:49.250Z,3721011360,total,168,0,,,False,False,,,0,,False,False,False,0,0,,,,8.87681990068055,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.resources.resourcemanager,nuget,pkg:nuget/system.resources.resourcemanager,,,,,"Provides classes and attributes that allow developers to create, store, and manage various culture-specific resources used in an application.

Commonly Used Types:
System.Resources.ResourceManager
System.Resources.NeutralResourcesLanguageAttribute
System.Resources.SatelliteContractVersionAttribute
System.Resources.MissingManifestResourceException
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,14,2014-11-11T23:32:20.663Z,2016-11-15T23:51:14.640Z,3707082109,total,513,0,,,False,False,,,0,,False,False,False,0,0,,,,8.87674795160898,0.5038,sole_maintainer,0.125,0.3068,0.4408
system.runtime.interopservices,nuget,pkg:nuget/system.runtime.interopservices,,,,,"Provides types that support COM interop and platform invoke services.

Commonly Used Types:
System.Runtime.InteropServices.GCHandle
System.Runtime.InteropServices.GuidAttribute
System.Runtime.InteropServices.COMException
System.DllNotFoundException
System.Runtime.InteropServices.DllImportAttribute
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,20,2015-06-30T18:19:44.033Z,2016-11-15T23:52:15.140Z,3487798351,total,479,0,,,False,False,,,0,,False,False,False,0,0,,,,8.877107696966826,0.5038,sole_maintainer,0.125,0.29,0.4408
system.threading.tasks.extensions,nuget,pkg:nuget/system.threading.tasks.extensions,,,,https://github.com/dotnet/maintenance-packages,System.Threading.Tasks.Extensions,4.6.3,21,2016-05-16T14:17:13.190Z,2025-04-04T18:04:11.323Z,6345445579,total,1374,0,,,False,False,,,0,,False,False,False,0,0,,,MIT,8.875920537285936,0.5038,sole_maintainer,0.2824,0.2666,0.3615
system.text.encoding,nuget,pkg:nuget/system.text.encoding,,,,,"Provides base abstract encoding classes for converting blocks of characters to and from blocks of bytes.

Commonly Used Types:
System.Text.Encoding
System.Text.DecoderFallbackException
System.Text.Decoder
System.Text.EncoderFallbackException
System.Text.Encoder
System.Text.EncoderFallback
System.Text.EncoderFallbackBuffer
System.Text.DecoderFallback
System.Text.DecoderFallbackBuffer
System.Text.DecoderExceptionFallback
 
When using NuGet 3.x this package requires at least version 3.4.",4.3.0,17,2015-06-30T18:44:19.910Z,2016-11-15T23:55:47.847Z,3811653046,total,343,0,,,False,False,,,0,,False,False,False,0,0,,,,8.876604053465842,0.5038,sole_maintainer,0.125,0.29,0.4408
